speed,speed_med_5,speed_med_20,speed_SD_5,speed_SD_20,acceleration,acceleration_med_5,acceleration_med_20,acceleration_SD_5,acceleration_SD_20,angular_speed,angular_speed_med_5,angular_speed_med_20,angular_speed_SD_5,angular_speed_SD_20,angular_acceleration,angular_acceleration_med_5,angular_acceleration_med_20,angular_acceleration_SD_5,angular_acceleration_SD_20,angle_diff,angle_diff_med_5,angle_diff_med_20,angle_diff_SD_5,angle_diff_SD_20,tag,lon,lat
6.0,8.0,5.0,0.7637626158259734,2.275354812608417,-0.4,0.0,0.0,0.2981423969999719,0.4322260817053412,56.0,56.0,37.0,0.5088112507491256,19.114455277941598,0.0,0.0799999999999997,0.0,0.17587874611030577,4.435017399057945,0,2,-1,4.396968652757639,115.06479795227123,1,114.370789,35.406556
3.0,8.0,5.0,1.863389981249825,2.2524283107097065,-0.6,0.0,0.0,0.27487370837451075,0.4390780402117773,5.2,56.0,36.6,18.864222456515108,19.66742832658868,-10.16,0.0799999999999997,-0.0399999999999991,3.7894356073460624,4.654383289637552,-254,2,-1,94.73589018365156,120.38436456867164,1,114.370751,35.406559
5.0,8.0,5.0,1.8856180831641267,2.24661734704353,0.4,0.0,0.0,0.32145502536643183,0.4390780402117773,38.2,55.4,36.6,18.607794065928395,19.287448272307444,6.6,0.0799999999999997,-0.0399999999999991,4.910053179164378,4.679664421559715,165,2,-1,122.75132947910947,120.01532966290006,1,114.370765,35.406599
6.0,6.0,6.0,1.7320508075688772,2.2037680499179793,0.2,0.0,0.0,0.33993463423951903,0.4372060505942657,31.0,55.4,36.2,18.45670609832643,19.191343474594518,-1.4400000000000006,0.0799999999999997,-0.0399999999999991,4.916638417997945,4.674760828989811,-36,2,-1,122.91596044994863,120.09810484191884,1,114.370772,35.406557
4.0,6.0,6.0,1.5986105077709065,2.210387556241875,-0.4,0.0,0.0,0.3590109871423003,0.42838637634319804,60.2,56.0,36.6,19.1835867344978,19.384391226495552,5.840000000000001,0.1200000000000002,0.0,5.520048308967353,4.651950954267825,146,3,0,138.0012077241838,118.13024631395018,1,114.370784,35.406542
6.0,6.0,6.0,1.1547005383792515,2.210387556241875,0.4,0.2,0.0,0.4109609335312651,0.4311566106383808,24.6,38.2,36.6,18.68142273906234,19.3049923024331,-7.12,0.0,0.0,6.152047536299511,4.756260627316565,-178,0,0,153.80118840748779,120.79189242839165,1,114.370762,35.406554
7.0,6.0,6.0,1.3437096247164249,2.1901179616381494,0.2,0.2,0.0,0.39015666369065416,0.42838637634319804,20.4,31.0,36.6,16.91455651863868,19.29418953238641,-0.8400000000000005,-0.8400000000000005,-0.0399999999999991,6.136173255557752,4.757697315295078,-21,-21,-1,153.4043313889438,120.8285792327305,1,114.37085,35.406528
7.0,6.0,6.0,1.0671873729054748,2.2014989126761835,0.0,0.2,0.0,0.27487370837451075,0.42473905365764875,19.8,31.0,36.6,13.976368945076148,19.29418953238641,-0.1199999999999995,-0.1199999999999995,-0.0799999999999997,4.649955794294059,4.757720200512539,-3,-3,-1,116.24889485735147,120.8293238009552,1,114.370952,35.406509
7.0,7.0,6.0,1.0671873729054746,2.1811467166643177,0.0,0.2,0.0,0.2494438257849294,0.4221513933185254,21.8,24.6,36.6,14.17058769266665,19.200283781873008,0.4,-0.1199999999999995,-0.0399999999999991,3.785070085950266,4.7575687327489575,10,-3,-1,94.62675214875667,120.83701104056014,1,114.371055,35.406492
8.0,7.0,6.0,1.2583057392117916,2.201498912676183,0.2,0.2,0.0,0.2494438257849294,0.42162511654767487,20.4,21.8,36.6,14.545866155792242,19.27146084458269,-0.2800000000000004,-0.1199999999999995,-0.0799999999999997,3.7640699013464434,4.748940070519597,-7,-3,-2,94.10174753366108,120.84100083058644,1,114.371163,35.406475
8.0,7.0,6.0,0.6871842709362768,2.201498912676183,0.0,0.2,0.0,0.14907119849998599,0.42100154390464767,21.2,21.2,36.6,1.5807874268505842,19.201610730054956,0.1600000000000001,-0.1199999999999995,-0.0399999999999991,2.631172108902545,4.745935473877509,4,-3,-2,65.77930272256363,120.8402754240162,1,114.371279,35.406458
6.0,7.0,6.0,0.6871842709362768,2.18097044101715,-0.4,0.0,0.0,0.2,0.40075247476379355,20.2,20.4,36.2,0.667499479816693,19.272751107161202,-0.2,-0.1199999999999995,-0.0799999999999997,0.3862066228789399,4.653387315230559,-5,-3,-3,9.655165571973493,119.03944984328807,1,114.371392,35.406435
4.0,7.0,6.0,1.3743685418725535,2.1809704410171498,-0.4,0.0,0.0,0.223606797749979,0.4033423835758572,53.0,21.2,36.2,12.062982863104612,19.111217996133604,6.56,0.1600000000000001,-0.0799999999999997,2.458554227363897,4.730428816507744,164,4,-2,61.46385568409743,121.26460720107458,1,114.371431,35.406427
3.0,7.0,6.0,1.9148542155126762,2.1969536071261646,-0.2,0.0,0.0,0.22110831935702668,0.4042976335948483,46.0,21.8,36.6,13.642784010441401,18.657701242896646,-1.4,0.1600000000000001,-0.0799999999999997,2.60516580832946,4.483700454530982,-35,4,-2,65.12914520823651,117.68525197038966,1,114.371386,35.406422
6.0,6.0,6.0,1.863389981249825,2.1988777676668527,0.6,0.0,0.0,0.35433819375782166,0.41197810633675175,25.2,25.2,36.6,13.339665163214056,18.17663462662147,-4.16,-0.2,-0.0799999999999997,3.2240278465850065,4.522483017112346,-104,-5,-2,80.60069616462516,118.6251984877706,1,114.371419,35.406427
4.0,6.0,6.0,1.6749792701868151,2.205860566341213,-0.4,-0.2,0.0,0.3590109871423003,0.4157743874221651,36.4,36.4,36.4,12.528722556146294,18.045032351744485,2.24,0.1600000000000001,-0.0799999999999997,3.3084672516976132,4.389655478150455,56,4,-2,82.71168129244032,111.40732334771234,1,114.371472,35.406399
6.0,6.0,6.0,1.2133516482134197,2.158644540317315,0.4,-0.2,0.0,0.4109609335312651,0.405746032910603,35.6,36.4,36.4,11.221804172631462,17.99608616393778,-0.1599999999999994,-0.1599999999999994,-0.0799999999999997,3.3166247903554,4.297828360940645,-4,-4,-2,82.915619758885,107.48590029401348,1,114.371472,35.406404
3.0,4.0,6.0,1.247219128924647,2.1809704410171498,-0.5,-0.2,0.0,0.4258977446393546,0.4014487412954928,32.833333333333336,36.4,36.2,9.015509612897482,17.985182972939768,-0.4611111111111109,-0.1599999999999994,-0.1199999999999995,3.3269587452289544,4.281057965571837,19,19,-2,82.57723657279892,105.2746504076572,1,114.371469,35.406351
4.0,4.0,6.0,1.247219128924647,2.185900785783809,0.25,0.25,0.0,0.4140752749601615,0.40299007384243657,5.0,35.6,35.6,12.80761371746519,18.36790690466032,-6.958333333333334,-0.4611111111111109,-0.1199999999999995,2.976020218204715,4.3753760802565,-177,-4,-3,78.39944019074512,108.03373531525632,1,114.371466,35.406332
3.0,4.0,6.0,1.247219128924647,2.1936260817171758,-0.1666666666666666,0.25,0.0,0.41123309001220665,0.4026459435042292,1.1666666666666667,32.833333333333336,34.2,14.375957295016848,18.825271756916916,-0.6388888888888888,-0.4611111111111109,-0.1199999999999995,3.007131471388305,4.375741909696845,-13,-4,-3,79.09786483984396,108.03766412892519,1,114.371476,35.406364
3.0,4.0,5.0,1.0671873729054748,2.1457825914203066,0.0,0.0,0.0,0.32438212871873623,0.39623721444653576,52.5,35.6,34.2,18.24638726291175,18.361847316739404,12.833333333333334,-0.1599999999999994,-0.1199999999999995,5.929376192475311,4.708929511740337,203,19,-3,111.83618973003924,111.83265220494691,1,114.37147,35.406359
1.0,3.0,5.0,1.49071198499986,2.200625544564424,-0.4,0.0,0.0,0.32438212871873623,0.3751955646523595,28.4,32.833333333333336,32.833333333333336,17.816271692950718,18.286425187797562,-4.82,-0.4611111111111109,-0.1199999999999995,6.284698952279408,4.732114001745201,-68,-4,-3,113.60848951063865,112.18620554048391,1,114.371446,35.406328
3.0,3.0,4.0,0.8975274678557507,2.1443487238419316,0.3333333333333333,0.0,0.0,0.30888339323648323,0.338056060622915,3.8333333333333335,28.4,31.0,18.842492037223728,18.53995199979335,-4.094444444444444,-0.6388888888888888,-0.1599999999999994,6.466254603906169,4.759998576519692,-119,-13,-3,121.00195131576277,113.32867552678418,1,114.371452,35.406331
6.0,3.0,4.0,1.49071198499986,2.105265181406988,0.75,0.25,0.0,0.3710179523792,0.3535129114044144,57.0,28.4,31.0,23.11972662596293,18.53995199979335,13.291666666666666,-0.6388888888888888,-0.1599999999999994,8.314481423242738,5.112560208236827,205,-13,-3,149.08433482056017,117.01041466280559,1,114.371453,35.406339
4.0,3.0,4.0,1.4907119849998598,2.092442599522212,-0.4,0.0,0.0,0.41213273961398456,0.3292778413313478,32.6,32.6,32.6,21.43692513536536,18.43775646175962,-4.88,-0.6388888888888888,-0.1599999999999994,7.987488027838037,5.05286217173134,-65,-13,-3,131.02470080951232,114.4998182592085,1,114.37143,35.406325
5.0,4.0,5.0,1.5986105077709065,2.0523708404909056,0.1666666666666666,0.1666666666666666,0.0,0.40571724326368175,0.32863502936858013,38.5,38.5,32.6,17.425284063433747,17.938316592902268,0.9833333333333332,0.9833333333333332,-0.1599999999999994,7.922518476725716,4.900091985265356,68,68,-3,130.70662654288887,110.5619701809277,1,114.371442,35.406331
3.0,4.0,5.0,1.5986105077709065,2.052370840490906,-0.4,0.1666666666666666,0.0,0.44365381064936626,0.33256575727599347,57.6,38.5,32.833333333333336,18.335764148613503,17.85290304707721,3.82,0.9833333333333332,-0.1199999999999995,6.49302907633077,4.654736323469666,57,57,-3,109.46384486821817,103.3174523645019,1,114.371409,35.406322
3.0,4.0,5.0,1.1547005383792515,2.0660005623720545,0.0,0.1666666666666666,0.0,0.4057172432636817,0.3314154102045717,70.25,57.0,32.833333333333336,21.654984920650033,18.51836220554303,3.1625,3.1625,-0.1199999999999995,6.023045369671394,4.608554305592068,-7,57,-3,104.17359976927402,101.43477439400621,1,114.371363,35.406328
4.0,4.0,5.0,1.0671873729054746,2.0660005623720545,0.1666666666666666,0.1666666666666666,0.0,0.3925718460625872,0.3322136133815981,46.833333333333336,57.0,32.833333333333336,12.652859494796491,18.585781951343257,-3.902777777777777,3.1625,-0.1599999999999994,5.990809332747455,4.644036454341059,0,57,-3,84.73291371519491,101.43363729974116,1,114.371308,35.40634
7.0,4.0,5.0,1.3743685418725535,2.067488767544232,0.6,0.1666666666666666,0.0,0.3494263376336975,0.34098578549256875,56.0,56.0,32.833333333333336,12.571994216521375,18.261190697584226,1.8333333333333328,1.8333333333333328,-0.1599999999999994,3.361442195266179,4.569481853648974,-1,0,-3,44.15377170248942,99.03554909536928,1,114.371255,35.406351
8.0,5.0,6.0,1.9148542155126762,2.0293880835977434,0.25,0.1666666666666666,0.0,0.29882744101934955,0.3371902962895415,70.75,57.6,32.833333333333336,11.62529038532844,18.61303257481157,3.6875,3.1625,-0.1199999999999995,2.6596586476623356,4.590263393839387,3,3,-3,30.364452901377952,98.88402676727748,1,114.371143,35.406367
7.0,7.0,6.0,2.0548046676563256,1.9959590087161612,-0.1666666666666666,0.1666666666666666,0.0,0.31736035132415735,0.33744801179544914,47.0,57.6,34.2,9.682012085547681,18.645339988225412,-3.9583333333333335,3.1625,-0.1199999999999995,3.3877462086382235,4.5349388567943905,-1,0,-3,21.891779278989635,96.30466761392795,1,114.371032,35.406387
7.0,7.0,6.0,1.8257418583505538,1.9851428167957441,0.0,0.1666666666666666,0.0,0.24414438654509643,0.33655434661947115,55.8,56.0,35.6,9.71980922436365,18.730569039424477,1.7599999999999991,1.8333333333333328,-0.1199999999999995,3.1582310142823244,4.5350157224225365,-3,-1,-3,3.0413812651491097,96.19013514489217,1,114.370925,35.406404
2.0,7.0,6.0,2.1147629234082532,2.0348747159403304,-1.0,0.1666666666666666,0.0,0.4956990948071144,0.3551991437409413,18.0,55.8,35.6,16.010269900409256,18.774325778263844,-7.56,1.7599999999999991,-0.1199999999999995,4.022147522124105,4.663332867564807,-189,-1,-3,70.30983019622663,99.81700673110085,1,114.370825,35.406418
4.0,7.0,6.0,2.1147629234082532,2.0263546169041278,0.4,0.25,0.0,0.517867481499912,0.35858534661851105,15.4,55.8,35.6,20.41885872586092,18.861297729812478,-0.5199999999999999,1.7599999999999991,-0.1199999999999995,3.859543779110475,4.664099797569185,-13,-1,-3,69.49100661236676,99.83206583410134,1,114.370872,35.406421
2.0,7.0,5.0,2.449489742783178,2.0564879375885323,-0.5,0.0,0.0,0.4704624071519529,0.3650582784571309,0.0,47.0,35.6,25.004373228608543,19.407472528928803,-3.85,-0.5199999999999999,-0.1599999999999994,3.7956479225563284,4.696668020578422,-77,-3,-3,69.24754307715345,100.39275811707208,1,114.370928,35.406427
6.0,6.0,5.0,2.1343747458109497,2.0427947475512163,0.6666666666666666,0.0,0.0,0.5510931896727664,0.37713381122947875,46.0,46.0,36.4,20.277217648275997,19.325106734755952,7.666666666666667,-0.5199999999999999,-0.1599999999999994,4.87906112103953,4.813759578509854,276,-3,-3,140.23601138398402,107.53935466966578,1,114.370879,35.406432
5.0,5.0,5.0,1.8856180831641267,2.0242664716320773,-0.2,0.0,0.0,0.5519046706018158,0.37812138070560464,55.2,46.0,38.2,21.586312535699303,19.343925135813567,1.8400000000000003,1.7599999999999991,-0.1599999999999994,4.785988971163511,4.818835999167887,0,-3,-3,140.23670465799364,107.53665183503378,1,114.370795,35.406444
2.0,4.0,5.0,1.6072751268321592,2.046931105624375,-0.6,-0.2,0.0,0.5774838996205761,0.38695570472132634,18.8,18.8,38.2,18.954829346516302,19.3793767957394,-7.280000000000001,-0.5199999999999999,-0.2,5.349701416613228,4.930452066867805,-182,-13,-3,155.678532738318,110.56734610108441,1,114.370731,35.406449
0.0,4.0,4.0,2.034425935955617,2.151329801638314,-0.4,-0.2,0.0,0.47391852193399103,0.389777093012918,0.0,18.8,38.2,21.205790613781783,19.906347794491882,-3.76,-0.5199999999999999,-0.2,4.805969442677577,4.959133727298893,-94,-13,-3,143.11067977850803,111.32669589093659,1,114.370729,35.406449
0.0,2.0,4.0,2.29128784747792,2.2498665003754614,0.0,-0.2,0.0,0.4235724026030421,0.3861102467497288,0.0,18.8,36.4,22.790641354146516,20.512547435404446,0.0,0.0,-0.2,4.818226359036443,4.904080680075491,0,0,-3,143.22292259116747,109.73092111186546,1,114.370727,35.406449
2.0,2.0,4.0,2.29128784747792,2.2690942967042247,0.4,0.0,0.0,0.43997755273829625,0.38941196216648827,52.2,46.0,36.4,23.449164874965874,20.631984738923258,10.44,1.8400000000000003,-0.1599999999999994,6.124697624181485,5.112127911815715,261,0,-3,170.73541909437927,115.64304276964819,1,114.370727,35.406447
4.0,2.0,4.0,1.8633899812498247,2.2690942967042247,0.4,0.0,0.0,0.3771236166328254,0.3924312765377843,52.4,52.2,36.4,24.340478403040663,20.194610111186236,0.0399999999999991,0.0399999999999991,-0.1599999999999994,5.4657072328798915,5.037275109661066,1,0,-3,135.43099924151616,113.50090061580907,1,114.3707,35.40644
3.0,2.0,4.0,1.4624940645653537,2.2498665003754614,-0.2,0.0,0.0,0.37712361663282534,0.3893922156102439,62.0,52.2,38.2,25.622841372494193,20.513320633739802,1.9200000000000004,0.0399999999999991,-0.1199999999999995,5.469755225073809,4.93703273563662,48,1,-1,136.7438806268452,110.81942181860853,1,114.370671,35.40643
0.0,2.0,4.0,1.6072751268321592,2.2863115054350445,-0.6,0.0,0.0,0.37712361663282534,0.3973866959049787,0.0,52.2,38.2,27.954347703989725,20.872080666166386,-12.4,0.0399999999999991,-0.1199999999999995,6.809588011685354,5.202473176378852,-310,1,-1,170.23970029213382,118.07817088945681,1,114.370642,35.406433
2.0,2.0,4.0,1.4624940645653537,2.3150544538267357,0.4,0.4,0.0,0.37712361663282534,0.3923724897384825,59.2,52.4,38.2,26.837887812237057,20.91329136439922,11.84,1.9200000000000004,-0.1199999999999995,7.992318534415126,5.314582434483385,296,48,-1,199.80796336037815,121.18920867117993,1,114.370621,35.406441
0.0,2.0,4.0,1.462494064565354,2.3792645195478452,-0.4,0.4,0.0,0.41633319989322654,0.3864983923703729,0.0,52.4,36.4,26.837887812237053,21.314515536543713,-11.84,1.9200000000000004,-0.1199999999999995,9.546489756275166,5.567012769049745,-296,48,-1,238.66224390687913,127.96083539145562,1,114.370613,35.406444
0.0,2.0,4.0,1.6072751268321592,2.4088137534017586,0.0,0.0,0.0,0.3771236166328254,0.3851930716175271,0.0,52.4,35.6,29.07339371697467,21.64062763134878,0.0,0.0399999999999991,-0.1199999999999995,8.36314932705776,5.566938135843847,0,1,-1,209.078733176444,127.95760844069555,1,114.370615,35.406447
2.0,2.0,4.0,1.2133516482134197,2.3750594399571328,0.4,0.0,0.0,0.3771236166328254,0.389777093012918,56.6,56.6,35.6,29.674324854249935,21.672104104827277,11.32,1.9200000000000004,0.0,9.711182557581063,5.788181859680637,283,48,-1,242.77956393952655,134.06354544621223,1,114.370616,35.406449
0.0,0.0,4.0,0.9428090415820634,2.386686126227912,-0.4,0.0,0.0,0.39581140290126393,0.3932533689951898,0.0,0.0,32.833333333333336,27.304639410424986,21.96309264148384,-11.32,0.0,-0.1199999999999995,10.52607344750274,6.001245302284847,-283,0,-1,263.1518361875685,139.69199380569464,1,114.370614,35.406453
0.0,0.0,4.0,0.9428090415820634,2.3879744859040515,0.0,0.0,0.0,0.32659863237109044,0.3932533689951898,0.0,0.0,32.6,27.304639410424986,22.184566957838943,0.0,0.0,-0.1199999999999995,9.4574133179568,6.001176991924997,0,0,-1,236.43533294892,139.68906262699528,1,114.370613,35.406457
0.0,0.0,4.0,0.74535599249993,2.431056272914332,0.0,0.0,0.0,0.2748737083745107,0.389777093012918,0.0,0.0,31.0,21.09357458774802,22.349970997674856,0.0,0.0,-0.1199999999999995,7.885705774092485,6.001176991924997,0,0,-1,197.14264435231212,139.68906262699528,1,114.370611,35.406458
0.0,0.0,4.0,0.74535599249993,2.485946659895934,0.0,0.0,0.0,0.23094010767585033,0.3811292635982368,0.0,0.0,31.0,21.09357458774802,22.478044000473698,0.0,0.0,0.0,6.535605047226564,5.830642093445143,0,0,-1,163.39012618066408,135.19577272498816,1,114.37061,35.406458
0.0,0.0,4.0,0.74535599249993,2.5334365304058384,0.0,0.0,0.0,0.23094010767585033,0.37668498796935923,0.0,0.0,28.4,21.09357458774802,22.84914839045979,0.0,0.0,0.0,6.535605047226564,5.7573617961921535,0,0,-1,163.39012618066408,133.15520107757715,1,114.37061,35.40646
0.0,0.0,3.0,0.0,2.561507870033388,0.0,0.0,0.0,0.14907119849998599,0.3754274764594863,0.0,0.0,25.2,0.0,23.22253087492104,0.0,0.0,0.0,4.218714917549603,5.753984168078785,0,0,0,105.46787293874009,133.0777394481878,1,114.370609,35.40646
0.0,0.0,3.0,0.0,2.6073270903244996,0.0,0.0,0.0,0.0,0.37161906636806696,0.0,0.0,24.6,0.0,23.154125763626336,0.0,0.0,0.0,0.0,5.694076518440462,0,0,0,0.0,131.40063791022533,1,114.370608,35.40646
0.0,0.0,3.0,0.0,2.6258408879992734,0.0,0.0,0.0,0.0,0.36697585789369935,0.0,0.0,21.8,0.0,23.47737020319587,0.0,0.0,0.0,0.0,5.607658191552349,0,0,0,0.0,129.12741487908912,1,114.370607,35.406461
0.0,0.0,3.0,0.0,2.6145424785542404,0.0,0.0,0.0,0.0,0.3656429033839968,0.0,0.0,21.8,0.0,23.770019767818546,0.0,0.0,0.0,0.0,5.606377533228096,0,0,0,0.0,129.10096368164497,1,114.370605,35.406461
0.0,0.0,3.0,0.0,2.5959481040682926,0.0,0.0,0.0,0.0,0.3656429033839968,0.0,0.0,21.8,0.0,24.049137488198358,0.0,0.0,0.0,0.0,5.606341699442073,0,0,0,0.0,129.1011781001677,1,114.370605,35.406463
0.0,0.0,3.0,0.0,2.5698994006852574,0.0,0.0,0.0,0.0,0.3656429033839968,0.0,0.0,21.2,0.0,24.328025395457356,0.0,0.0,0.0,0.0,5.606093566210624,0,0,0,0.0,129.0904865205469,1,114.370605,35.406466
0.0,0.0,3.0,0.0,2.499519369408228,0.0,0.0,0.0,0.0,0.3642628555210391,0.0,0.0,21.2,0.0,24.59079499989753,0.0,0.0,0.0,0.0,5.605935442220116,0,0,0,0.0,129.0889646108982,1,114.370604,35.406466
0.0,0.0,3.0,0.0,2.4169400871457243,0.0,0.0,0.0,0.0,0.3642628555210391,0.0,0.0,20.2,0.0,24.847415408874518,0.0,0.0,0.0,0.0,5.605903339551814,0,0,0,0.0,129.08651045656603,1,114.370603,35.406466
0.0,0.0,2.0,0.0,2.3958505716244596,0.0,0.0,0.0,0.0,0.36050713990693084,0.0,0.0,18.8,0.0,25.09097498537282,0.0,0.0,0.0,0.0,5.605817275329176,0,0,0,0.0,129.08615305155755,1,114.370602,35.406466
0.0,0.0,2.0,0.0,2.411206694572725,0.0,0.0,0.0,0.0,0.3565393923978261,0.0,0.0,18.0,0.0,25.017832091353466,0.0,0.0,0.0,0.0,5.529129659811749,0,0,0,0.0,126.93614569010875,1,114.3706,35.406466
0.0,0.0,2.0,0.0,2.4331113327180485,0.0,0.0,0.0,0.0,0.35557838258135094,0.0,0.0,15.4,0.0,25.045433716615854,0.0,0.0,0.0,0.0,5.526099873730745,0,0,0,0.0,126.8677515149983,1,114.3706,35.406464
0.0,0.0,2.0,0.0,2.399698814883447,0.0,0.0,0.0,0.0,0.3449420324735921,0.0,0.0,5.0,0.0,25.25111029788601,0.0,0.0,0.0,0.0,5.4958375049359685,0,0,0,0.0,126.08561562795904,1,114.3706,35.406463
0.0,0.0,2.0,0.0,2.4067379465269156,0.0,0.0,0.0,0.0,0.3407931134494186,0.0,0.0,3.8333333333333335,0.0,25.371347951860123,0.0,0.0,0.0,0.0,5.486746683584281,0,0,0,0.0,125.8151857946706,1,114.370599,35.406463
0.0,0.0,2.0,0.0,2.363212873717725,0.0,0.0,0.0,0.0,0.3357238388364626,0.0,0.0,1.1666666666666667,0.0,25.480015945203327,0.0,0.0,0.0,0.0,5.486722080458614,0,0,0,0.0,125.81613920429795,1,114.370598,35.406463
0.0,0.0,1.0,0.0,2.3763541031440183,0.0,0.0,0.0,0.0,0.32886859980853,0.0,0.0,0.0,0.0,25.597753348775807,0.0,0.0,0.0,0.0,5.486393035489342,0,0,0,0.0,125.77711684514078,1,114.370598,35.406461
1.0,0.0,1.0,0.372677996249965,2.3632128737177256,0.0666666666666666,0.0,0.0,0.024845199749997635,0.3269734819665826,6.866666666666666,0.0,0.0,2.5590555742497587,25.57651058605944,0.4577777777777777,0.0,0.0,0.17060370494998392,5.398310718386843,103,0,0,38.385833613746385,124.20096946107597,1,114.370598,35.406461
1.0,0.0,1.0,0.4714045207910317,2.3619110072789082,0.0,0.0,0.0,0.024845199749997635,0.3262868561221961,21.6,0.0,0.0,7.944102556746028,25.425384098646667,2.9466666666666668,0.0,0.0,1.077086962009632,5.411314462748292,5,0,0,38.05697483160391,124.1844753955098,1,114.370608,35.40646
1.0,1.0,1.0,0.5,2.359956861047545,0.0,0.0,0.0,0.024845199749997635,0.3262868561221961,21.8,6.866666666666666,0.0,9.728207681343878,25.037739479945557,0.0399999999999998,0.0399999999999998,0.0,1.0736727219477058,5.1073601429104185,1,1,0,37.9798923408456,120.88748458487332,1,114.370624,35.406457
1.0,1.0,1.0,0.4714045207910317,2.359956861047545,0.0,0.0,0.0,0.024845199749997635,0.3216665853242207,16.666666666666668,16.666666666666668,0.0,9.30994423873715,25.01891650088749,-0.8555555555555555,0.0399999999999998,0.0,1.1908626168835805,5.064332171829367,-9,1,0,38.83583682917393,120.53194286282931,1,114.370639,35.406453
2.0,1.0,1.0,0.5773502691896257,2.354574596435776,0.25,0.0,0.0,0.09149816162222559,0.3201507078150364,24.25,21.6,0.0,8.841738227098968,24.914225806328567,1.895833333333333,0.4577777777777777,0.0,1.2824483121234072,5.037023715867961,-3,1,0,39.065827636041305,119.36930891482758,1,114.370664,35.40645
3.0,1.0,1.0,0.7637626158259734,2.286479659850411,0.1666666666666666,0.0666666666666666,0.0,0.09642530532060989,0.3028595542614034,7.833333333333333,21.6,0.0,6.8568998546926405,24.44043828798555,-2.736111111111111,0.4577777777777777,0.0,1.8347053116714909,4.694633199145722,-50,1,0,46.29044777873245,116.03250283745975,1,114.370699,35.406446
3.0,2.0,1.0,0.8975274678557508,2.2716344232095302,0.0,0.0,0.0,0.1011126373511183,0.29801377313716954,48.0,21.8,0.0,12.242895710181083,24.690485839501918,8.033333333333333,1.895833333333333,0.0,3.4288321197609126,4.781772067613786,193,1,0,78.2483581652392,118.83344293078898,1,114.370716,35.40645
4.0,3.0,1.0,1.1055415967851334,2.2478149499484696,0.25,0.1666666666666666,0.0,0.11453071182271278,0.29920652038831136,41.5,24.25,0.0,13.900585352716199,24.737759987341956,-1.625,0.0399999999999998,0.0,3.540827510426134,4.785705267320907,-74,-3,0,86.36678888451407,118.90646817469316,1,114.370684,35.406421
7.0,3.0,1.0,1.8856180831641267,2.357348812883986,0.6,0.25,0.0,0.2022252747022366,0.3056266737689667,29.0,29.0,0.0,13.737768128344143,24.201193540957213,-2.5,-0.8555555555555555,0.0,3.751037043676719,4.767532618407047,-21,-9,0,87.12060605849801,118.64843761856783,1,114.370694,35.406368
6.0,4.0,1.0,1.7716909687891083,2.422501209644,-0.1666666666666666,0.25,0.0,0.23765832929119374,0.3066139789473889,18.5,29.0,0.0,13.503464633151207,23.117166600693942,-1.75,-1.625,0.0,3.8139767612030058,4.750189293885488,-34,-21,0,88.32783001724628,118.72619128369287,1,114.37078,35.406334
6.0,6.0,1.0,1.5723301886761007,2.47214392352541,0.0,0.1666666666666666,0.0,0.24414438654509643,0.30578737143288176,26.0,29.0,0.0,13.434138612018025,22.796359666719233,1.875,-1.625,0.0,3.8124583977581303,4.7293521575727775,-7,-21,0,88.3768760605523,118.72630462310322,1,114.370874,35.406317
6.0,6.0,1.0,1.3743685418725535,2.4354804008194884,0.0,0.0,0.0,0.24914978884990172,0.2939534763311533,22.0,29.0,0.0,10.530379332620875,22.16922303068538,-0.8,-0.8,0.0,3.6263109592035137,4.722491343816293,6,-7,0,85.386864719737,118.73312745630665,1,114.370959,35.406303
5.0,6.0,1.0,0.9428090415820632,2.321025373640422,-0.2,0.0,0.0,0.2742695123999362,0.29284291661826234,22.0,26.0,0.0,7.483314773547883,20.866025504011528,0.0,-0.8,0.0,1.4299621207104287,4.691508269492067,0,-7,0,26.898988002442685,118.7307182994231,1,114.371039,35.406278
5.0,6.0,1.0,0.6871842709362768,2.249353788188233,0.0,0.0,0.0,0.26416652062152757,0.29207606608937703,17.833333333333332,22.0,0.0,3.9319049509378887,20.418827502973354,-0.6944444444444446,-0.6944444444444446,0.0,1.3817226386921322,4.662101412114128,-3,-3,0,13.606575207923884,118.73025200534768,1,114.371118,35.406261
6.0,6.0,1.0,0.4714045207910317,2.2079510996485094,0.2,0.0,0.0,0.1311158191245105,0.2935641123796218,36.0,22.0,0.0,6.1075747343608064,19.838168908997744,3.6333333333333337,0.0,0.0,1.8278990845894838,4.684296179096821,73,0,0,32.595585931567825,119.20231800692366,1,114.371182,35.406218
4.0,6.0,1.0,0.7453559924999299,2.2290935672348726,-0.4,0.0,0.0,0.1885618083164127,0.264170765499213,38.2,26.0,0.0,7.543955556079236,20.082262116058164,0.4400000000000005,0.4400000000000005,0.0,1.5666525615554516,4.564565325045904,11,6,0,27.31706833139717,116.2368255568453,1,114.371166,35.406154
5.0,5.0,1.0,0.6871842709362768,2.2524283107097065,0.2,0.0,0.0,0.21343747458109497,0.25968900323554234,38.4,36.0,0.0,8.608746987300652,20.320627297374724,0.0399999999999991,0.0399999999999991,0.0,1.4930655095849643,4.563858810369008,1,6,0,26.474306202219704,116.21765299698512,1,114.37115,35.406095
